"Actual","Predicted","_defaultColorIndex","id","nPredictions","name"
"0","5","2","1do2idsl","0","hl128-64_bs64_lr0.001_optnesterov"
"0","6","2","1do2idsl","46","hl128-64_bs64_lr0.001_optnesterov"
"0","7","2","1do2idsl","0","hl128-64_bs64_lr0.001_optnesterov"
"0","8","2","1do2idsl","27","hl128-64_bs64_lr0.001_optnesterov"
"0","9","2","1do2idsl","2","hl128-64_bs64_lr0.001_optnesterov"
"1","0","2","1do2idsl","12","hl128-64_bs64_lr0.001_optnesterov"
"1","1","2","1do2idsl","905","hl128-64_bs64_lr0.001_optnesterov"
"1","2","2","1do2idsl","9","hl128-64_bs64_lr0.001_optnesterov"
"1","3","2","1do2idsl","52","hl128-64_bs64_lr0.001_optnesterov"
"1","4","2","1do2idsl","8","hl128-64_bs64_lr0.001_optnesterov"
"1","5","2","1do2idsl","0","hl128-64_bs64_lr0.001_optnesterov"
"1","6","2","1do2idsl","12","hl128-64_bs64_lr0.001_optnesterov"
"1","7","2","1do2idsl","0","hl128-64_bs64_lr0.001_optnesterov"
"1","8","2","1do2idsl","2","hl128-64_bs64_lr0.001_optnesterov"
"1","9","2","1do2idsl","0","hl128-64_bs64_lr0.001_optnesterov"
"2","0","2","1do2idsl","23","hl128-64_bs64_lr0.001_optnesterov"
"2","1","2","1do2idsl","2","hl128-64_bs64_lr0.001_optnesterov"
"2","2","2","1do2idsl","567","hl128-64_bs64_lr0.001_optnesterov"
"2","3","2","1do2idsl","12","hl128-64_bs64_lr0.001_optnesterov"
"2","4","2","1do2idsl","267","hl128-64_bs64_lr0.001_optnesterov"
"2","5","2","1do2idsl","1","hl128-64_bs64_lr0.001_optnesterov"
"2","6","2","1do2idsl","100","hl128-64_bs64_lr0.001_optnesterov"
"2","7","2","1do2idsl","0","hl128-64_bs64_lr0.001_optnesterov"
"2","8","2","1do2idsl","27","hl128-64_bs64_lr0.001_optnesterov"
"2","9","2","1do2idsl","1","hl128-64_bs64_lr0.001_optnesterov"
"3","0","2","1do2idsl","39","hl128-64_bs64_lr0.001_optnesterov"
"3","1","2","1do2idsl","17","hl128-64_bs64_lr0.001_optnesterov"
"3","2","2","1do2idsl","7","hl128-64_bs64_lr0.001_optnesterov"
"3","3","2","1do2idsl","850","hl128-64_bs64_lr0.001_optnesterov"
"3","4","2","1do2idsl","29","hl128-64_bs64_lr0.001_optnesterov"
"3","5","2","1do2idsl","2","hl128-64_bs64_lr0.001_optnesterov"
"3","6","2","1do2idsl","53","hl128-64_bs64_lr0.001_optnesterov"
"3","7","2","1do2idsl","0","hl128-64_bs64_lr0.001_optnesterov"
"3","8","2","1do2idsl","3","hl128-64_bs64_lr0.001_optnesterov"
"3","9","2","1do2idsl","0","hl128-64_bs64_lr0.001_optnesterov"
"4","0","2","1do2idsl","1","hl128-64_bs64_lr0.001_optnesterov"
"4","1","2","1do2idsl","6","hl128-64_bs64_lr0.001_optnesterov"
"4","2","2","1do2idsl","159","hl128-64_bs64_lr0.001_optnesterov"
"4","3","2","1do2idsl","63","hl128-64_bs64_lr0.001_optnesterov"
"4","4","2","1do2idsl","687","hl128-64_bs64_lr0.001_optnesterov"
"4","5","2","1do2idsl","0","hl128-64_bs64_lr0.001_optnesterov"
"4","6","2","1do2idsl","70","hl128-64_bs64_lr0.001_optnesterov"
"4","7","2","1do2idsl","0","hl128-64_bs64_lr0.001_optnesterov"
"4","8","2","1do2idsl","14","hl128-64_bs64_lr0.001_optnesterov"
"4","9","2","1do2idsl","0","hl128-64_bs64_lr0.001_optnesterov"
"5","0","2","1do2idsl","1","hl128-64_bs64_lr0.001_optnesterov"
"5","1","2","1do2idsl","0","hl128-64_bs64_lr0.001_optnesterov"
"5","2","2","1do2idsl","0","hl128-64_bs64_lr0.001_optnesterov"
"5","3","2","1do2idsl","3","hl128-64_bs64_lr0.001_optnesterov"
