"Actual","Predicted","_defaultColorIndex","id","nPredictions","name"
"8","3","2","kfbdiw81","9","hl256-128-64_bs64_lr0.001_optadam"
"8","4","2","kfbdiw81","6","hl256-128-64_bs64_lr0.001_optadam"
"8","5","2","kfbdiw81","10","hl256-128-64_bs64_lr0.001_optadam"
"8","6","2","kfbdiw81","13","hl256-128-64_bs64_lr0.001_optadam"
"8","7","2","kfbdiw81","3","hl256-128-64_bs64_lr0.001_optadam"
"8","8","2","kfbdiw81","943","hl256-128-64_bs64_lr0.001_optadam"
"8","9","2","kfbdiw81","5","hl256-128-64_bs64_lr0.001_optadam"
"9","0","2","kfbdiw81","1","hl256-128-64_bs64_lr0.001_optadam"
"9","1","2","kfbdiw81","0","hl256-128-64_bs64_lr0.001_optadam"
"9","2","2","kfbdiw81","0","hl256-128-64_bs64_lr0.001_optadam"
"9","3","2","kfbdiw81","0","hl256-128-64_bs64_lr0.001_optadam"
"9","4","2","kfbdiw81","0","hl256-128-64_bs64_lr0.001_optadam"
"9","5","2","kfbdiw81","12","hl256-128-64_bs64_lr0.001_optadam"
"9","6","2","kfbdiw81","0","hl256-128-64_bs64_lr0.001_optadam"
"9","7","2","kfbdiw81","9","hl256-128-64_bs64_lr0.001_optadam"
"9","8","2","kfbdiw81","1","hl256-128-64_bs64_lr0.001_optadam"
"9","9","2","kfbdiw81","977","hl256-128-64_bs64_lr0.001_optadam"
"0","0","1","m4vt94x2","747","hl128-64_bs64_lr0.001_optadam"
"0","1","1","m4vt94x2","6","hl128-64_bs64_lr0.001_optadam"
"0","2","1","m4vt94x2","26","hl128-64_bs64_lr0.001_optadam"
"0","3","1","m4vt94x2","118","hl128-64_bs64_lr0.001_optadam"
"0","4","1","m4vt94x2","13","hl128-64_bs64_lr0.001_optadam"
"0","5","1","m4vt94x2","5","hl128-64_bs64_lr0.001_optadam"
"0","6","1","m4vt94x2","63","hl128-64_bs64_lr0.001_optadam"
"0","7","1","m4vt94x2","0","hl128-64_bs64_lr0.001_optadam"
"0","8","1","m4vt94x2","21","hl128-64_bs64_lr0.001_optadam"
"0","9","1","m4vt94x2","1","hl128-64_bs64_lr0.001_optadam"
"1","0","1","m4vt94x2","0","hl128-64_bs64_lr0.001_optadam"
"1","1","1","m4vt94x2","945","hl128-64_bs64_lr0.001_optadam"
"1","2","1","m4vt94x2","10","hl128-64_bs64_lr0.001_optadam"
"1","3","1","m4vt94x2","31","hl128-64_bs64_lr0.001_optadam"
"1","4","1","m4vt94x2","12","hl128-64_bs64_lr0.001_optadam"
"1","5","1","m4vt94x2","0","hl128-64_bs64_lr0.001_optadam"
"1","6","1","m4vt94x2","0","hl128-64_bs64_lr0.001_optadam"
"1","7","1","m4vt94x2","0","hl128-64_bs64_lr0.001_optadam"
"1","8","1","m4vt94x2","2","hl128-64_bs64_lr0.001_optadam"
"1","9","1","m4vt94x2","0","hl128-64_bs64_lr0.001_optadam"
"2","0","1","m4vt94x2","13","hl128-64_bs64_lr0.001_optadam"
"2","1","1","m4vt94x2","1","hl128-64_bs64_lr0.001_optadam"
"2","2","1","m4vt94x2","681","hl128-64_bs64_lr0.001_optadam"
"2","3","1","m4vt94x2","16","hl128-64_bs64_lr0.001_optadam"
"2","4","1","m4vt94x2","237","hl128-64_bs64_lr0.001_optadam"
"2","5","1","m4vt94x2","2","hl128-64_bs64_lr0.001_optadam"
